Reading TRAIN files...
Reading 'train0.txt'
Reading 'train1.txt'
Reading 'train2.txt'
Reading 'train3.txt'
Reading 'train4.txt'
Reading 'train5.txt'
Reading 'train6.txt'
Reading 'train7.txt'
Reading 'train8.txt'
Reading 'train9.txt'

Reading TEST files...
Reading 'test0.txt'
Reading 'test1.txt'
Reading 'test2.txt'
Reading 'test3.txt'
Reading 'test4.txt'
Reading 'test5.txt'
Reading 'test6.txt'
Reading 'test7.txt'
Reading 'test8.txt'
Reading 'test9.txt'

Likelihood estimate after iteration 422: 529237.592001
Likelihood estimate after iteration 423: 529376.415346
Likelihood estimate after iteration 424: 529514.924105
Likelihood estimate after iteration 425: 529653.120324
Likelihood estimate after iteration 426: 529791.006031
Likelihood estimate after iteration 427: 529928.583235
Likelihood estimate after iteration 428: 530065.853926
Likelihood estimate after iteration 429: 530202.820077
Likelihood estimate after iteration 430: 530339.483641
Likelihood estimate after iteration 431: 530475.846556
Likelihood estimate after iteration 432: 530611.910738
Likelihood estimate after iteration 433: 530747.678088
Likelihood estimate after iteration 434: 530883.150489
Likelihood estimate after iteration 435: 531018.329806
Likelihood estimate after iteration 436: 531153.217885
Likelihood estimate after iteration 437: 531287.816559
Likelihood estimate after iteration 438: 531422.127639
Likelihood estimate after iteration 439: 531556.152922
Likelihood estimate after iteration 440: 531689.894186
Likelihood estimate after iteration 441: 531823.353195
Likelihood estimate after iteration 442: 531956.531694
Likelihood estimate after iteration 443: 532089.431413
Likelihood estimate after iteration 444: 532222.054064
Likelihood estimate after iteration 445: 532354.401343
Likelihood estimate after iteration 446: 532486.474932
Likelihood estimate after iteration 447: 532618.276496
Likelihood estimate after iteration 448: 532749.807682
Likelihood estimate after iteration 449: 532881.070125
Likelihood estimate after iteration 450: 533012.065442
Likelihood estimate after iteration 451: 533142.795235
Likelihood estimate after iteration 452: 533273.261091
Likelihood estimate after iteration 453: 533403.464582
Likelihood estimate after iteration 454: 533533.407265
Likelihood estimate after iteration 455: 533663.090683
Likelihood estimate after iteration 456: 533792.516362
Likelihood estimate after iteration 457: 533921.685816
Likelihood estimate after iteration 458: 534050.600544
Likelihood estimate after iteration 459: 534179.262029
Likelihood estimate after iteration 460: 534307.671743
Likelihood estimate after iteration 461: 534435.831141
Likelihood estimate after iteration 462: 534563.741666
Likelihood estimate after iteration 463: 534691.404747
Likelihood estimate after iteration 464: 534818.821800
Likelihood estimate after iteration 465: 534945.994227
Likelihood estimate after iteration 466: 535072.923416
Likelihood estimate after iteration 467: 535199.610744
Likelihood estimate after iteration 468: 535326.057573
Likelihood estimate after iteration 469: 535452.265254
Likelihood estimate after iteration 470: 535578.235124
Likelihood estimate after iteration 471: 535703.968508
Likelihood estimate after iteration 472: 535829.466720
Likelihood estimate after iteration 473: 535954.731059
Likelihood estimate after iteration 474: 536079.762815
Likelihood estimate after iteration 475: 536204.563264
Likelihood estimate after iteration 476: 536329.133671
Likelihood estimate after iteration 477: 536453.475289
Likelihood estimate after iteration 478: 536577.589360
Likelihood estimate after iteration 479: 536701.477114
Likelihood estimate after iteration 480: 536825.139772
Likelihood estimate after iteration 481: 536948.578540
Likelihood estimate after iteration 482: 537071.794617
Likelihood estimate after iteration 483: 537194.789189
Likelihood estimate after iteration 484: 537317.563432
Likelihood estimate after iteration 485: 537440.118511
Likelihood estimate after iteration 486: 537562.455581
Likelihood estimate after iteration 487: 537684.575787
Likelihood estimate after iteration 488: 537806.480263
